bootstrap_buffering_interaction
247.0161778180984
289.6613939115844
504.2878460428444
494.2743830528737
-30.95480639486657
538.5924104587695
628.5874933087894
421.6872466100559
500.9833009829165
389.351256562968
336.6248153230133
462.0978457198395
534.2525249382427
124.9679629661797
575.5486500668482
319.06347047448986
465.9550841487546
265.79560295401734
-46.44737542307464
587.8812042697451
512.3611765545352
525.6534378323882
410.590900512645
397.5478281147703
53.9389102160743
149.21350493094835
463.559165294403
483.7222444860497
521.5509165749243
376.2454705663769
153.9640613434472
433.1077448864821
-134.3689826706804
397.6751325106852
480.23845338760367
562.1374488603343
378.01052113489766
448.368136333773
-80.07736840096429
-72.5379047991115
556.9517775655479
394.90762374664206
555.7409817553097
341.4310443510944
491.40513523345015
281.83769148125816
498.7148945164342
494.59952258052
385.7317464823978
414.84419098864487
532.2428440693336
108.95038398885296
511.2833657330171
407.91510323070565
480.878207057587
481.2763952853937
514.4765715940995
468.4031267546996
424.3899740117439
269.7301910020682
410.9980283170843
322.006033870355
442.3828350201532
369.3591651240582
433.1604265383996
505.2209313538284
434.7861409695213
275.4838111430098
414.09304120685886
598.541120354915
375.4068495826176
391.1474598258456
454.7703145026153
505.0667367713297
538.2951963706498
520.2924835461624
483.6318296703476
366.9291932178237
291.25723340646283
232.4509384864392
474.9278385111176
543.1171052782234
455.0260935974178
203.4231980730269
552.5083092998325
490.3895232929417
-691.3861930009463
422.1210655985107
474.3311737334181
135.43747954410037
320.2203819951456
651.0827038723507
502.4248658926055
222.20027962219095
554.4285625598774
450.874783139104
95.6367543790567
606.4373414391937
231.15198303927207
512.7749520539569
446.60538310236353
588.9463690451593
-1090.5250609726338
-73.79612090611371
491.5655004451852
484.63969675879537
521.3350234136026
498.4242113439556
198.34076030363343
366.50739295630814
450.77476504038793
448.42516656862574
485.0785959727913
480.5094182315712
522.2653526213712
503.97567646657
-197.39475538561996
431.4314347427726
422.2996769850159
436.49068755399287
408.36771559818425
447.9069922010927
563.48329274948
561.234388989342
324.8316783327376
358.87910687817094
555.8326469204018
545.9897449972345
561.5204378850217
258.021768140616
326.0983947354912
533.8870748241184
452.4955313631905
300.3843600125128
289.4488605430873
518.78319076703
382.98819349978993
445.40597255593576
732.6986817019023
-106.4160440508049
409.1996601385368
424.0646801671946
455.7607458166137
357.2097448402532
385.8922463822894
278.8633011822895
501.2098863397341
586.4563269494367
269.4290386611208
381.8211660085791
542.9287713004645
510.4745448001529
462.6742770717243
551.6839129650346
481.45839206897006
530.5384913497587
352.7299746304478
401.816404938006
446.4957541218749
386.41466929591735
486.80736321750953
438.5172410531815
517.3590644408318
479.1785392688855
388.81767200566566
272.1416837309231
441.7947713612702
408.9030188798629
531.9287971107808
552.8745021093613
413.6425038486951
365.028832504312
333.25077920083714
423.2913211004031
-348.9694258004874
347.5005318287444
433.5621325608106
429.7026653441608
540.078820908717
478.4172972271634
384.5484813512139
511.8447785768286
-243.21889079598537
396.7593163436802
33.14411240292516
559.4832339089695
362.25976333210986
484.9986259507965
515.6083970333343
403.6499114408641
353.5889245917067
403.18067653624985
515.3709682670283
161.82891460155966
636.8838085847369
472.0032688263096
611.2676457064501
551.4610194128903
529.3950020461515
476.8429877952268
467.03965647907614
541.9597832699866
477.4651542638104
362.488859417652
597.19386747596
395.1102287515641
350.41305454042805
205.52429589785288
565.2505674455158
606.4737296577403
544.5639011866984
424.78325364679154
369.3664737138116
543.7324514360978
341.69500137850645
404.2868442166376
435.793861117518
53.53715785217379
581.4361917947436
474.16647638225567
623.3181355053691
-885.6835120585822
241.82564694220468
485.4321197418837
412.167430195129
304.3041580161727
425.883679269091
250.98732373423644
528.0756315143018
563.8681737243041
-368.7691073872045
575.5606830728149
556.6089881552767
320.74646380045414
216.62876745610296
45.68007354879734
470.9494820475372
336.05467662384035
468.064154134259
-191.0721373695816
204.0448861053764
321.8924064953707
-595.151195868995
276.98523734030584
498.5681291336862
427.1291325664994
185.90313668294303
516.5351533616249
482.5555167362148
605.1358044786549
286.1528754682799
350.84536860587053
207.1372885495458
185.12340780734996
458.0126690016361
547.596355252518
458.2766931165262
549.8798848363248
495.2651699966167
427.6349015085291
512.3922499532914
523.8184575106222
514.5715251378303
238.5267231123933
377.6003581928226
488.1186674212592
432.020739305852
379.8539907521865
662.4363974619704
383.65635680636126
479.9311931533696
320.25297155403166
433.7621260773877
523.9244498383971
429.6430937930224
555.551371384548
443.4856308937011
478.525629301099
560.5370639688921
362.0595467667211
16.449128694033043
395.944452170782
388.40421011650255
436.62420589668966
470.9840217957423
78.38319337311968
457.3494997750857
-192.13142438654177
504.2158875532334
140.30072773565274
584.2955725781202
472.0355116436661
-41.553264757378365
-19.97918475393407
390.783724759225
463.62492512430896
-698.8546182617401
336.3347940536748
500.8012568282653
509.6881956372199
