date,plot,location,treatment,replicate,irrigated,fertilizer_rate_kg_ha,crop,yield_kg_ha,year,crop_group,scheduled_n_rate_kg_ha,rate_recovered,n_rate_kg_ha,heat_days_30c_gs,dry_days_lt1mm_gs,n100,irrigated_binary,time_c,heat_days_30c_gs_z,dry_days_lt1mm_gs_z,heat_dry_stress_z,status
2007-07-12,509,D,9,1,t,179.0,Triticum aestivum L.,5450.0,2007,wheat,179,False,179.0,43,163,1.79,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,601,D,7,2,t,134.0,Triticum aestivum L.,5444.0,2007,wheat,134,False,134.0,43,163,1.34,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,602,D,2,2,t,22.0,Triticum aestivum L.,3809.0,2007,wheat,22,False,22.0,43,163,0.22,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,603,D,1,2,t,0.0,Triticum aestivum L.,2554.0,2007,wheat,0,False,0.0,43,163,0.0,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,604,D,5,2,t,90.0,Triticum aestivum L.,4876.0,2007,wheat,90,False,90.0,43,163,0.9,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,605,D,3,2,t,45.0,Triticum aestivum L.,4727.0,2007,wheat,45,False,45.0,43,163,0.45,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,606,D,9,2,t,179.0,Triticum aestivum L.,5512.0,2007,wheat,179,False,179.0,43,163,1.79,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,607,D,8,2,t,157.0,Triticum aestivum L.,6364.0,2007,wheat,157,False,157.0,43,163,1.57,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,608,D,4,2,t,67.0,Triticum aestivum L.,5915.0,2007,wheat,67,False,67.0,43,163,0.67,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,609,D,6,2,t,112.0,Triticum aestivum L.,6302.0,2007,wheat,112,False,112.0,43,163,1.12,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,701,D,9,3,t,179.0,Triticum aestivum L.,5670.0,2007,wheat,179,False,179.0,43,163,1.79,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,702,D,3,3,t,45.0,Triticum aestivum L.,4789.0,2007,wheat,45,False,45.0,43,163,0.45,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,703,D,8,3,t,157.0,Triticum aestivum L.,5600.0,2007,wheat,157,False,157.0,43,163,1.57,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,704,D,2,3,t,22.0,Triticum aestivum L.,3219.0,2007,wheat,22,False,22.0,43,163,0.22,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,705,D,4,3,t,67.0,Triticum aestivum L.,5193.0,2007,wheat,67,False,67.0,43,163,0.67,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,706,D,5,3,t,90.0,Triticum aestivum L.,5093.0,2007,wheat,90,False,90.0,43,163,0.9,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,707,D,7,3,t,134.0,Triticum aestivum L.,5330.0,2007,wheat,134,False,134.0,43,163,1.34,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,708,D,6,3,t,112.0,Triticum aestivum L.,5537.0,2007,wheat,112,False,112.0,43,163,1.12,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,709,D,1,3,t,0.0,Triticum aestivum L.,2460.0,2007,wheat,0,False,0.0,43,163,0.0,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,801,D,5,4,t,90.0,Triticum aestivum L.,6124.0,2007,wheat,90,False,90.0,43,163,0.9,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,802,D,6,4,t,112.0,Triticum aestivum L.,5839.0,2007,wheat,112,False,112.0,43,163,1.12,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,803,D,4,4,t,67.0,Triticum aestivum L.,5706.0,2007,wheat,67,False,67.0,43,163,0.67,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,804,D,1,4,t,0.0,Triticum aestivum L.,3027.0,2007,wheat,0,False,0.0,43,163,0.0,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,805,D,8,4,t,157.0,Triticum aestivum L.,5119.0,2007,wheat,157,False,157.0,43,163,1.57,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,806,D,2,4,t,22.0,Triticum aestivum L.,3658.0,2007,wheat,22,False,22.0,43,163,0.22,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,807,D,3,4,t,45.0,Triticum aestivum L.,5226.0,2007,wheat,45,False,45.0,43,163,0.45,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,808,D,7,4,t,134.0,Triticum aestivum L.,6226.0,2007,wheat,134,False,134.0,43,163,1.34,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2007-07-12,809,D,9,4,t,179.0,Triticum aestivum L.,6294.0,2007,wheat,179,False,179.0,43,163,1.79,1,-0.5782847718526682,1.029291024323664,1.1938145489736651,1.5719730261721487,reported
2008-10-31,101,D,1,1,f,0.0,Zea mays L.,4139.0,2008,corn,0,False,0.0,31,153,0.0,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,102,D,2,1,f,34.0,Zea mays L.,5961.0,2008,corn,34,False,34.0,31,153,0.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,103,D,3,1,f,67.0,Zea mays L.,6538.0,2008,corn,67,False,67.0,31,153,0.67,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,104,D,4,1,f,101.0,Zea mays L.,6741.0,2008,corn,101,False,101.0,31,153,1.01,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,105,D,5,1,f,134.0,Zea mays L.,7076.0,2008,corn,134,False,134.0,31,153,1.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,106,D,6,1,f,168.0,Zea mays L.,6868.0,2008,corn,168,False,168.0,31,153,1.68,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,107,D,7,1,f,202.0,Zea mays L.,7394.0,2008,corn,202,False,202.0,31,153,2.02,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,108,D,8,1,f,246.0,Zea mays L.,7328.0,2008,corn,246,False,246.0,31,153,2.46,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,109,D,9,1,f,291.0,Zea mays L.,6949.0,2008,corn,291,False,291.0,31,153,2.91,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,201,D,7,2,f,202.0,Zea mays L.,8130.0,2008,corn,202,False,202.0,31,153,2.02,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,202,D,2,2,f,34.0,Zea mays L.,7342.0,2008,corn,34,False,34.0,31,153,0.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,203,D,1,2,f,0.0,Zea mays L.,5050.0,2008,corn,0,False,0.0,31,153,0.0,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,204,D,5,2,f,134.0,Zea mays L.,7624.0,2008,corn,134,False,134.0,31,153,1.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,205,D,3,2,f,67.0,Zea mays L.,6954.0,2008,corn,67,False,67.0,31,153,0.67,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,206,D,9,2,f,291.0,Zea mays L.,7363.0,2008,corn,291,False,291.0,31,153,2.91,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,207,D,8,2,f,246.0,Zea mays L.,7248.0,2008,corn,246,False,246.0,31,153,2.46,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,208,D,4,2,f,101.0,Zea mays L.,6890.0,2008,corn,101,False,101.0,31,153,1.01,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,209,D,6,2,f,168.0,Zea mays L.,7653.0,2008,corn,168,False,168.0,31,153,1.68,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,301,D,9,3,f,291.0,Zea mays L.,5741.0,2008,corn,291,False,291.0,31,153,2.91,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,302,D,3,3,f,67.0,Zea mays L.,6277.0,2008,corn,67,False,67.0,31,153,0.67,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,303,D,8,3,f,246.0,Zea mays L.,6145.0,2008,corn,246,False,246.0,31,153,2.46,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,304,D,2,3,f,34.0,Zea mays L.,5602.0,2008,corn,34,False,34.0,31,153,0.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,305,D,4,3,f,101.0,Zea mays L.,6585.0,2008,corn,101,False,101.0,31,153,1.01,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,306,D,5,3,f,134.0,Zea mays L.,6812.0,2008,corn,134,False,134.0,31,153,1.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,307,D,7,3,f,202.0,Zea mays L.,7673.0,2008,corn,202,False,202.0,31,153,2.02,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,308,D,6,3,f,168.0,Zea mays L.,8257.0,2008,corn,168,False,168.0,31,153,1.68,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,309,D,1,3,f,0.0,Zea mays L.,5225.0,2008,corn,0,False,0.0,31,153,0.0,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,401,D,5,4,f,134.0,Zea mays L.,7182.0,2008,corn,134,False,134.0,31,153,1.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,402,D,6,4,f,168.0,Zea mays L.,7570.0,2008,corn,168,False,168.0,31,153,1.68,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,403,D,4,4,f,101.0,Zea mays L.,7763.0,2008,corn,101,False,101.0,31,153,1.01,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,404,D,1,4,f,0.0,Zea mays L.,4908.0,2008,corn,0,False,0.0,31,153,0.0,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,405,D,8,4,f,246.0,Zea mays L.,7409.0,2008,corn,246,False,246.0,31,153,2.46,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,406,D,2,4,f,34.0,Zea mays L.,6491.0,2008,corn,34,False,34.0,31,153,0.34,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,407,D,3,4,f,67.0,Zea mays L.,6436.0,2008,corn,67,False,67.0,31,153,0.67,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,408,D,7,4,f,202.0,Zea mays L.,6469.0,2008,corn,202,False,202.0,31,153,2.02,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,409,D,9,4,f,291.0,Zea mays L.,6777.0,2008,corn,291,False,291.0,31,153,2.91,0,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,501,D,1,1,t,0.0,Zea mays L.,7105.0,2008,corn,0,False,0.0,31,153,0.0,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,502,D,2,1,t,34.0,Zea mays L.,8874.0,2008,corn,34,False,34.0,31,153,0.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,503,D,3,1,t,67.0,Zea mays L.,9748.0,2008,corn,67,False,67.0,31,153,0.67,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,504,D,4,1,t,101.0,Zea mays L.,10964.0,2008,corn,101,False,101.0,31,153,1.01,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,505,D,5,1,t,134.0,Zea mays L.,11170.0,2008,corn,134,False,134.0,31,153,1.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,506,D,6,1,t,168.0,Zea mays L.,12390.0,2008,corn,168,False,168.0,31,153,1.68,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,507,D,7,1,t,202.0,Zea mays L.,11881.0,2008,corn,202,False,202.0,31,153,2.02,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,508,D,8,1,t,246.0,Zea mays L.,13372.0,2008,corn,246,False,246.0,31,153,2.46,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,509,D,9,1,t,291.0,Zea mays L.,12982.0,2008,corn,291,False,291.0,31,153,2.91,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,601,D,7,2,t,202.0,Zea mays L.,12458.0,2008,corn,202,False,202.0,31,153,2.02,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,602,D,2,2,t,34.0,Zea mays L.,7829.0,2008,corn,34,False,34.0,31,153,0.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,603,D,1,2,t,0.0,Zea mays L.,6077.0,2008,corn,0,False,0.0,31,153,0.0,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,604,D,5,2,t,134.0,Zea mays L.,10755.0,2008,corn,134,False,134.0,31,153,1.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,605,D,3,2,t,67.0,Zea mays L.,7679.0,2008,corn,67,False,67.0,31,153,0.67,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,606,D,9,2,t,291.0,Zea mays L.,12797.0,2008,corn,291,False,291.0,31,153,2.91,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,607,D,8,2,t,246.0,Zea mays L.,12604.0,2008,corn,246,False,246.0,31,153,2.46,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,608,D,4,2,t,101.0,Zea mays L.,10444.0,2008,corn,101,False,101.0,31,153,1.01,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,609,D,6,2,t,168.0,Zea mays L.,12717.0,2008,corn,168,False,168.0,31,153,1.68,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,701,D,9,3,t,291.0,Zea mays L.,12148.0,2008,corn,291,False,291.0,31,153,2.91,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,702,D,3,3,t,67.0,Zea mays L.,10675.0,2008,corn,67,False,67.0,31,153,0.67,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,703,D,8,3,t,246.0,Zea mays L.,12286.0,2008,corn,246,False,246.0,31,153,2.46,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,704,D,2,3,t,34.0,Zea mays L.,8786.0,2008,corn,34,False,34.0,31,153,0.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,705,D,4,3,t,101.0,Zea mays L.,10038.0,2008,corn,101,False,101.0,31,153,1.01,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,706,D,5,3,t,134.0,Zea mays L.,11541.0,2008,corn,134,False,134.0,31,153,1.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,707,D,7,3,t,202.0,Zea mays L.,12629.0,2008,corn,202,False,202.0,31,153,2.02,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,708,D,6,3,t,168.0,Zea mays L.,12658.0,2008,corn,168,False,168.0,31,153,1.68,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,709,D,1,3,t,0.0,Zea mays L.,6240.0,2008,corn,0,False,0.0,31,153,0.0,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,801,D,5,4,t,134.0,Zea mays L.,10566.0,2008,corn,134,False,134.0,31,153,1.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,802,D,6,4,t,168.0,Zea mays L.,11872.0,2008,corn,168,False,168.0,31,153,1.68,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,803,D,4,4,t,101.0,Zea mays L.,10935.0,2008,corn,101,False,101.0,31,153,1.01,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,804,D,1,4,t,0.0,Zea mays L.,6487.0,2008,corn,0,False,0.0,31,153,0.0,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,805,D,8,4,t,246.0,Zea mays L.,12638.0,2008,corn,246,False,246.0,31,153,2.46,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,806,D,2,4,t,34.0,Zea mays L.,9396.0,2008,corn,34,False,34.0,31,153,0.34,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,807,D,3,4,t,67.0,Zea mays L.,10234.0,2008,corn,67,False,67.0,31,153,0.67,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,808,D,7,4,t,202.0,Zea mays L.,12390.0,2008,corn,202,False,202.0,31,153,2.02,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2008-10-31,809,D,9,4,t,291.0,Zea mays L.,12289.0,2008,corn,291,False,291.0,31,153,2.91,1,-0.4782847718526682,0.10706113847944188,0.26912170934536633,0.2660014426629889,reported
2009-10-21,101,D,1,1,f,0.0,Glycine max L.,2708.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,102,D,2,1,f,0.0,Glycine max L.,2793.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,103,D,3,1,f,0.0,Glycine max L.,2977.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,104,D,4,1,f,0.0,Glycine max L.,3209.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,105,D,5,1,f,0.0,Glycine max L.,3216.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,106,D,6,1,f,0.0,Glycine max L.,3025.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,107,D,7,1,f,0.0,Glycine max L.,3487.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,108,D,8,1,f,0.0,Glycine max L.,2770.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,109,D,9,1,f,0.0,Glycine max L.,2814.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,201,D,7,2,f,0.0,Glycine max L.,2605.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,202,D,2,2,f,0.0,Glycine max L.,3340.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,203,D,1,2,f,0.0,Glycine max L.,3147.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,204,D,5,2,f,0.0,Glycine max L.,2646.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,205,D,3,2,f,0.0,Glycine max L.,3174.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,206,D,9,2,f,0.0,Glycine max L.,2421.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,207,D,8,2,f,0.0,Glycine max L.,2465.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,208,D,4,2,f,0.0,Glycine max L.,2723.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,209,D,6,2,f,0.0,Glycine max L.,2954.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,301,D,9,3,f,0.0,Glycine max L.,2768.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,302,D,3,3,f,0.0,Glycine max L.,3202.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,303,D,8,3,f,0.0,Glycine max L.,2789.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,304,D,2,3,f,0.0,Glycine max L.,3180.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,305,D,4,3,f,0.0,Glycine max L.,3165.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,306,D,5,3,f,0.0,Glycine max L.,3056.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,307,D,7,3,f,0.0,Glycine max L.,3546.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,308,D,6,3,f,0.0,Glycine max L.,3710.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,309,D,1,3,f,0.0,Glycine max L.,3615.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,401,D,5,4,f,0.0,Glycine max L.,3215.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,402,D,6,4,f,0.0,Glycine max L.,3172.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,403,D,4,4,f,0.0,Glycine max L.,2831.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,404,D,1,4,f,0.0,Glycine max L.,2763.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,405,D,8,4,f,0.0,Glycine max L.,3037.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,406,D,2,4,f,0.0,Glycine max L.,2835.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,407,D,3,4,f,0.0,Glycine max L.,3110.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,408,D,7,4,f,0.0,Glycine max L.,2539.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,409,D,9,4,f,0.0,Glycine max L.,2443.0,2009,soybean,0,False,0.0,11,160,0.0,0,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,501,D,1,1,t,0.0,Glycine max L.,4323.0,2009,soybean,0,False,0.0,11,160,0.0,1,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,502,D,2,1,t,0.0,Glycine max L.,4249.0,2009,soybean,0,False,0.0,11,160,0.0,1,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
2009-10-21,503,D,3,1,t,0.0,Glycine max L.,4084.0,2009,soybean,0,False,0.0,11,160,0.0,1,-0.3782847718526682,-1.4299886712609282,0.9164066970851755,-0.363157296634849,reported
