draw,wild_t,wild_effect,observed_t,wild_two_sided_p
348,0.7544512507433137,75.05330511938155,-3.6057776634675798,0.03
349,-1.2031511109664652,-125.72513938586917,-3.6057776634675798,0.03
350,0.540547188067497,34.547393952149804,-3.6057776634675798,0.03
351,-2.36100316263939,-183.73855749909492,-3.6057776634675798,0.03
352,0.674651856434934,44.34381091348089,-3.6057776634675798,0.03
353,-2.5092371554983472,-167.81979841819035,-3.6057776634675798,0.03
354,1.9573568658017098,149.18349358005287,-3.6057776634675798,0.03
355,-0.6718569288088674,-63.618909013711196,-3.6057776634675798,0.03
356,-1.3481046154704865,-118.30031576679458,-3.6057776634675798,0.03
357,-0.9627976595337139,-92.18522074255577,-3.6057776634675798,0.03
358,0.9406853561032595,128.64829865954692,-3.6057776634675798,0.03
359,2.540715053938984,208.60778498571105,-3.6057776634675798,0.03
360,-5.66265459428962,-315.7502857562889,-3.6057776634675798,0.03
361,2.3643009631117082,206.5591552737935,-3.6057776634675798,0.03
362,-0.9761918228417393,-94.6361315241807,-3.6057776634675798,0.03
363,3.4770620947929234,286.5598102155051,-3.6057776634675798,0.03
364,0.43908302908229163,41.734611368618204,-3.6057776634675798,0.03
365,-2.04535657778741,-159.86917134944463,-3.6057776634675798,0.03
366,0.8486215387543337,107.50184979556975,-3.6057776634675798,0.03
367,-1.5282243166643805,-139.29067225668632,-3.6057776634675798,0.03
368,-0.4014991700453914,-39.90667107905487,-3.6057776634675798,0.03
369,-0.958343081420648,-128.4973232981248,-3.6057776634675798,0.03
370,2.7147998843099415,234.36483868983962,-3.6057776634675798,0.03
371,1.650480093691292,171.68584462674426,-3.6057776634675798,0.03
372,0.7425789700946492,62.674831204998235,-3.6057776634675798,0.03
373,1.6584102359568609,186.6460183489986,-3.6057776634675798,0.03
374,-2.056088948176108,-155.09161985001614,-3.6057776634675798,0.03
375,0.9304934214109064,77.16347516391589,-3.6057776634675798,0.03
376,-0.935286817955451,-140.79988893366112,-3.6057776634675798,0.03
377,-0.3123947011722511,-31.70884392390034,-3.6057776634675798,0.03
378,1.2859363521237992,107.51087470683768,-3.6057776634675798,0.03
379,-0.35612948269478706,-35.62568835786382,-3.6057776634675798,0.03
380,0.022049839013982168,2.566120380890151,-3.6057776634675798,0.03
381,-0.10908668241556363,-15.931374677457148,-3.6057776634675798,0.03
382,0.2766722589263573,21.77439398259869,-3.6057776634675798,0.03
